user_id,item_id,rating,timestamp
680,256,3,-1.5986794452457525
288,175,4,-0.7409887778087614
682,40,4,0.7154670725559404
42,702,4,0.9096611859379007
231,401,5,1.4275121549564613
197,625,3,1.5084263688656114
715,718,3,0.6507357014286204
214,603,3,-1.5986794452457525
395,286,3,0.7963812864650905
693,359,4,-0.6924402494632713
331,420,5,-0.6115260355541212
692,219,4,-0.5953431927722912
703,9,5,1.5084263688656114
366,128,3,1.0714896137562009
172,167,4,-1.0646456334453618
179,104,4,-0.5144289788631411
379,119,1,0.9905753998470508
578,267,1,1.5084263688656114
701,231,4,-1.5177652313366023
512,48,5,0.16525041797371975
328,97,5,0.6345528586467903
561,48,2,0.5212729591739802
267,91,4,-0.8219029917179115
186,6,5,0.7478327581196005
39,464,4,1.7835346961567218
297,170,4,0.06815336128273963
455,184,3,1.4275121549564613
386,262,3,0.06815336128273963
31,64,3,-0.417331922172161
426,217,3,-0.7733544633724214
411,490,5,-0.7086230922451013
43,148,4,-0.012760852626410463
643,455,4,0.10051904684639967
214,389,5,-1.5986794452457525
234,157,1,-0.46588045051765103
265,47,1,0.16525041797371975
381,59,3,-0.7571716205905914
173,28,4,1.6702547966839116
583,269,5,-0.09367506653556056
179,57,4,-0.5144289788631411
425,36,2,1.7673518533748918
717,484,3,1.4922435260837814
209,256,5,1.3465979410473112
368,125,2,-0.8219029917179115
409,261,3,-0.7895373061542514
650,75,3,-0.10985790931739058
392,182,5,0.06815336128273963
306,148,5,0.40799305970117006
619,749,3,-0.32023486548118085
53,644,4,-0.6277088783359512
654,412,4,-0.7571716205905914
580,238,5,-0.15840643766288065
668,341,2,-0.5953431927722912
282,267,4,1.184769513229011
597,42,5,1.5407920544292715
64,106,5,-0.10985790931739058
340,292,4,0.5698214875194703
559,89,2,0.06815336128273963
643,193,4,0.10051904684639967
289,509,4,0.5860043303013003
423,13,2,1.5084263688656114
519,287,2,1.0067582426288808
203,19,5,-1.6148622880275825
19,165,5,-1.5015823885547723
678,763,5,1.5407920544292715
650,255,3,-0.10985790931739058
346,42,4,-0.3687833938266709
615,563,5,-1.4044853318637922
394,155,4,-1.4853995457729423
71,148,5,-0.7895373061542514
279,197,5,-0.5629775072086312
329,329,3,0.14906757519188973
141,607,3,1.0714896137562009
105,577,2,-1.5177652313366023
222,113,4,-0.9675485767543817
448,706,1,-0.07749222375373054
300,61,5,-1.4530338602092823
545,103,3,-1.1293770045726819
421,173,4,-0.5629775072086312
196,87,4,-1.5177652313366023
74,250,3,0.4241759024830001
434,43,3,0.4565415880466601
553,211,5,0.22998178910103984
638,110,4,0.6831013869922804
179,131,4,-0.5144289788631411
419,225,3,1.103855299319861
143,631,2,0.21379894631920981
402,250,4,-0.433514764953991
380,83,1,-1.3721196463001322
674,170,3,-1.3721196463001322
605,549,3,-0.09367506653556056
475,484,4,0.48890727361032016
70,473,4,1.5569748972111015
545,245,2,-1.1293770045726819
259,585,4,-1.5824966024639224
27,346,4,-0.46588045051765103
595,448,1,0.9743925570652208
228,733,4,0.8125641292469206
349,196,4,-0.7086230922451013
452,344,5,1.249500884356331
19,150,5,-1.5015823885547723
26,421,4,0.06815336128273963
28,176,2,1.7026204822475717
538,75,2,0.5536386447376402
270,753,3,-0.7409887778087614
367,430,4,1.4598778405201214
354,87,4,0.0357876757190796
432,523,1,1.4275121549564613
362,521,5,0.8449298148105806
80,346,3,-0.6600745638996113
639,398,5,-1.4206681746456222
483,362,3,-0.7248059350269314
46,82,2,1.184769513229011
340,72,3,0.8287469720287506
381,135,5,-0.7571716205905914
505,176,2,0.7963812864650905
505,499,3,0.7640156009014305
607,423,5,-0.46588045051765103
467,421,4,-0.5629775072086312
191,396,2,-0.6762574066814413
581,666,5,-1.5986794452457525
433,114,4,-0.6438917211177813
35,236,3,-0.7409887778087614
384,398,5,0.08433620406456965
72,56,5,0.1976161035373798
228,150,4,0.8125641292469206
712,535,1,-1.5824966024639224
192,436,5,1.4760606833019514
602,146,5,-0.7086230922451013
226,579,1,-1.291205432390982
487,123,1,-1.5015823885547723
640,12,5,1.4598778405201214
163,315,3,-1.5177652313366023
626,81,5,-0.9190000484088916
224,255,4,-0.7248059350269314
44,111,3,-0.7571716205905914
552,118,3,-0.6762574066814413
650,314,4,-0.10985790931739058
643,684,4,0.10051904684639967
693,168,3,-0.6924402494632713
198,105,5,-1.210291218481832
684,128,5,0.1328847324100597
503,352,2,-0.8542686772815715
338,658,2,1.5893405827747615
642,497,3,-1.1293770045726819
414,28,3,-1.177925532918172
312,498,4,-0.6438917211177813
348,432,4,0.5698214875194703
295,357,3,0.8125641292469206
711,137,4,1.4760606833019514
462,87,3,-1.323571117954642
218,201,4,-0.7248059350269314
222,243,3,-1.0322799478817017
289,721,3,0.5860043303013003
496,233,3,1.7026204822475717
556,269,3,-1.161742690136342
558,538,1,0.06815336128273963
452,362,3,1.249500884356331
665,85,4,-1.291205432390982
340,107,4,-0.1907721232265407
425,767,5,1.7673518533748918
84,270,5,-1.3883024890819622
508,149,3,1.4598778405201214
483,162,4,-0.7248059350269314
51,346,3,0.14906757519188973
196,109,4,-1.5177652313366023
425,58,2,1.7673518533748918
395,585,2,0.7963812864650905
502,156,3,1.4922435260837814
487,25,4,-1.161742690136342
309,403,3,-0.417331922172161
175,271,4,1.2656837271381611
197,213,2,1.5084263688656114
478,577,2,-0.1260407520992206
248,461,5,0.8772955003742406
348,769,2,0.5698214875194703
690,250,3,0.2947131602283599
296,382,4,-0.46588045051765103
186,736,3,0.5860043303013003
327,220,4,-0.5306118216449711
474,95,2,1.4922435260837814
457,42,4,-1.4530338602092823
357,719,3,-1.5177652313366023
507,313,3,1.4922435260837814
330,363,4,0.8287469720287506
216,397,5,1.0391239281925408
702,250,2,-0.7409887778087614
668,718,4,1.7997175389385518
404,501,4,-0.7409887778087614
659,127,2,-1.177925532918172
600,252,3,-1.3883024890819622
531,366,1,-0.417331922172161
496,334,3,1.5084263688656114
645,424,4,0.6831013869922804
483,540,3,-0.7248059350269314
647,719,5,1.6055234255565916
561,211,4,0.5212729591739802
210,141,5,-1.0970113190090218
576,464,3,1.0714896137562009
31,329,4,-0.417331922172161
598,242,4,-1.3883024890819622
468,184,3,0.9905753998470508
683,242,3,-0.6277088783359512
668,772,4,-0.5953431927722912
543,451,3,0.0034219901554195576
516,418,3,1.5246092116474415
340,271,4,-0.22313780879020073
11,11,4,-0.46588045051765103
175,168,3,1.2656837271381611
409,201,4,-0.7895373061542514
721,34,4,0.9905753998470508
631,48,2,1.5084263688656114
142,83,3,-0.7248059350269314
452,201,3,1.249500884356331
90,561,5,-1.6148622880275825
456,144,5,-0.07749222375373054
142,363,2,-0.7248059350269314
288,184,1,-0.7409887778087614
90,56,4,-1.6148622880275825
259,631,3,-1.5663137596820924
329,606,2,0.14906757519188973
405,177,4,0.9582097142833907
140,241,5,1.4275121549564613
225,85,3,0.5536386447376402
205,345,1,-0.7086230922451013
36,562,2,0.8772955003742406
253,397,4,1.4275121549564613
584,109,2,-1.5339480741184324
345,591,3,-0.8057201489360815
278,199,4,-1.177925532918172
67,245,4,1.4922435260837814
173,567,4,1.6702547966839116
558,534,2,0.06815336128273963
51,449,2,0.1328847324100597
400,427,4,0.06815336128273963
614,100,5,1.7349861678112317
203,699,4,-1.6148622880275825
647,588,4,-0.0451265381900705
348,549,3,0.5698214875194703
125,62,5,0.5698214875194703
394,442,3,-1.5177652313366023
244,478,1,0.31089600301018994
434,588,3,0.4565415880466601
583,662,5,0.6183700158649603
196,78,4,-1.291205432390982
478,615,2,-0.1260407520992206
224,322,1,-0.7248059350269314
548,560,4,-0.6277088783359512
234,386,3,-0.46588045051765103
203,109,5,-1.6148622880275825
536,297,2,1.0229410854107108
5,464,5,1.4922435260837814
327,261,3,-0.5306118216449711
552,72,5,-0.6762574066814413
492,408,4,1.4760606833019514
401,277,4,0.16525041797371975
86,743,5,-0.417331922172161
125,665,3,1.2656837271381611
347,372,4,-0.15840643766288065
439,511,5,-0.17458928044471067
170,156,2,-0.5467946644268011
291,39,4,-0.6115260355541212
225,380,3,0.5536386447376402
701,28,3,-1.5015823885547723
419,165,4,-1.5986794452457525
429,142,4,-0.6438917211177813
172,61,5,-1.0646456334453618
295,541,4,1.184769513229011
340,561,4,-0.17458928044471067
535,185,5,-1.4368510174274522
675,727,5,-0.3687833938266709
233,583,3,-0.6600745638996113
81,345,5,-0.5306118216449711
574,497,2,-0.8542686772815715
94,87,5,-0.7409887778087614
478,214,3,-0.14222359488105063
376,173,3,-0.6438917211177813
453,300,3,-0.012760852626410463
583,421,4,-0.25550349435386077
689,731,2,-0.6762574066814413
129,218,1,0.2785303174465299
203,181,4,-1.6148622880275825
125,280,5,0.5698214875194703
287,408,4,1.4598778405201214
301,771,3,-0.1907721232265407
206,116,4,1.5569748972111015
138,19,5,-1.5501309169002624
445,208,3,-0.5467946644268011
14,172,3,-0.6115260355541212
257,386,2,0.2785303174465299
106,62,5,-1.194108375700002
212,184,3,0.5536386447376402
573,85,5,-0.7409887778087614
146,56,4,0.14906757519188973
369,692,1,1.4598778405201214
316,88,5,1.4922435260837814
633,628,2,-1.5177652313366023
671,548,5,1.5569748972111015
157,376,4,-0.8219029917179115
258,50,4,0.2947131602283599
615,574,5,-1.4530338602092823
437,27,5,1.4275121549564613
701,291,4,-1.5177652313366023
615,677,4,-1.4530338602092823
42,593,2,0.9096611859379007
67,238,5,1.4922435260837814
288,712,4,-0.7409887778087614
595,612,4,0.9743925570652208
188,177,4,-0.22313780879020073
202,395,3,-1.3397539607364721
71,193,4,-0.5306118216449711
65,79,2,-0.6600745638996113
188,681,5,-0.22313780879020073
197,7,4,1.5084263688656114
126,63,4,-1.177925532918172
650,20,4,-0.10985790931739058
676,631,2,-0.5953431927722912
627,22,4,-0.4982461360813111
30,162,4,1.3627807838291413
576,711,4,1.0714896137562009
227,188,5,-0.7733544633724214
148,628,4,-1.3721196463001322
369,97,4,-0.3687833938266709
343,220,5,-1.0970113190090218
692,350,4,-0.5953431927722912
43,370,5,-0.012760852626410463
249,213,3,1.5246092116474415
241,240,3,1.5246092116474415
537,124,5,-0.14222359488105063
4,438,4,0.0357876757190796
271,481,4,1.5246092116474415
517,135,2,-1.0160971050998717
0,120,4,-1.5501309169002624
167,210,3,0.10051904684639967
427,327,3,-0.6438917211177813
224,155,5,-0.7248059350269314
228,140,3,0.8125641292469206
300,525,2,-1.4368510174274522
656,339,3,1.0391239281925408
619,72,3,-0.32023486548118085
301,591,2,-0.1907721232265407
311,21,3,-0.6924402494632713
465,127,3,-0.46588045051765103
317,161,4,1.6540719539020816
577,710,4,1.4598778405201214
388,107,4,1.152403827665351
61,6,4,-0.8704515200634015
412,568,3,-0.1907721232265407
340,103,3,-0.1907721232265407
230,403,5,1.5569748972111015
8,567,3,1.5893405827747615
300,128,2,-1.4368510174274522
113,399,1,0.6507357014286204
284,331,3,0.39181021691934004
676,11,4,-0.5953431927722912
65,56,5,-0.6600745638996113
360,1,5,1.7673518533748918
368,581,1,1.8159003817203818
453,292,5,-0.012760852626410463
562,481,3,-0.7248059350269314
249,181,4,1.5246092116474415
615,629,4,-1.4530338602092823
253,212,5,1.4275121549564613
676,124,5,-0.5953431927722912
16,648,2,-1.5824966024639224
164,86,4,-0.9675485767543817
626,564,4,-0.9190000484088916
14,148,4,-0.6115260355541212
138,256,4,-1.5501309169002624
256,282,5,-1.307388275172812
649,545,2,-0.7571716205905914
257,125,5,0.2785303174465299
463,584,3,1.6055234255565916
508,240,3,1.4598778405201214
693,548,4,-0.6924402494632713
264,256,3,-0.7248059350269314
413,82,3,0.48890727361032016
90,167,4,-1.6148622880275825
488,97,4,-1.4368510174274522
541,5,4,-1.5177652313366023
172,371,5,-1.0646456334453618
423,5,5,1.4436949977382914
629,181,4,1.4275121549564613
249,134,4,1.5246092116474415
413,308,4,0.48890727361032016
450,193,3,0.1328847324100597
619,368,1,-0.32023486548118085
301,333,2,-0.1907721232265407
526,557,3,0.9582097142833907
411,187,5,-0.7086230922451013
640,253,4,1.4598778405201214
322,437,4,-0.7409887778087614
217,223,5,-1.0484627906635318
329,0,5,0.14906757519188973
92,171,5,-0.7733544633724214
70,325,4,1.5569748972111015
668,496,4,-0.5953431927722912
301,54,3,-0.1907721232265407
650,487,4,-0.10985790931739058
346,53,4,-0.3687833938266709
256,315,1,-1.307388275172812
301,155,3,-0.1907721232265407
109,699,5,-0.7248059350269314
481,227,2,1.5407920544292715
116,108,3,-1.242656904045492
323,257,4,0.47272443082849014
50,256,5,-0.25550349435386077
710,103,2,1.4275121549564613
53,204,1,-0.6277088783359512
222,52,5,-0.9675485767543817
68,412,3,1.5084263688656114
74,629,3,0.4241759024830001
596,343,2,0.9743925570652208
172,48,5,-1.0646456334453618
542,267,2,1.5084263688656114
331,184,3,-0.449697607735821
301,464,2,-0.1907721232265407
688,297,4,1.4275121549564613
600,107,4,-1.3883024890819622
68,113,4,1.5084263688656114
175,279,4,1.2656837271381611
84,256,3,-1.5501309169002624
282,207,2,-0.5629775072086312
683,150,5,-0.6277088783359512
596,89,2,0.9743925570652208
279,516,4,-0.5629775072086312
502,329,2,1.4922435260837814
153,148,4,-1.0484627906635318
457,346,3,-1.4530338602092823
197,280,4,1.5084263688656114
266,272,4,1.4598778405201214
177,422,5,1.087672456538031
149,552,1,0.1328847324100597
5,441,5,1.4922435260837814
698,539,3,-0.48206329329948105
111,516,4,-0.7895373061542514
413,369,4,0.48890727361032016
42,580,3,0.9096611859379007
191,380,4,-0.6762574066814413
229,360,1,0.18143326075554977
138,155,3,-1.5501309169002624
42,527,4,0.9096611859379007
449,559,4,1.4760606833019514
346,237,5,0.7154670725559404
656,229,5,-1.161742690136342
384,99,4,0.08433620406456965
661,557,3,-1.4368510174274522
506,428,5,-1.5501309169002624
104,402,4,0.8934783431560707
256,188,4,-1.307388275172812
340,153,5,-0.1907721232265407
477,147,4,-1.5824966024639224
467,282,5,-0.5629775072086312
310,572,4,1.7673518533748918
232,746,1,-1.0322799478817017
223,70,3,-0.23932065157203072
562,624,2,-0.7248059350269314
518,374,3,0.1167018896282297
668,495,4,-0.5953431927722912
355,103,3,1.2980494127018212
340,466,4,0.6992842297741104
607,287,3,-0.46588045051765103
315,186,1,-0.7409887778087614
381,159,3,-0.7571716205905914
86,67,2,-0.417331922172161
280,87,5,-0.7409887778087614
291,711,4,-0.6438917211177813
565,365,3,0.18143326075554977
253,519,5,1.4275121549564613
216,352,2,1.0391239281925408
149,196,3,0.1328847324100597
196,474,5,-1.5177652313366023
528,324,2,-0.9028172056270616
622,377,3,0.37562737413751
583,203,3,-0.25550349435386077
629,16,5,1.4275121549564613
10,121,2,-0.1907721232265407
218,730,4,-0.7248059350269314
572,255,4,1.0067582426288808
363,206,3,0.0034219901554195576
150,245,4,-0.5467946644268011
310,160,5,1.7673518533748918
297,242,2,0.5860043303013003
663,596,3,0.9582097142833907
297,739,2,0.5860043303013003
15,580,4,-0.6924402494632713
718,227,5,-0.5791603499904612
233,436,4,-0.6762574066814413
179,332,3,-0.5144289788631411
196,438,4,-1.5177652313366023
683,359,4,-0.6277088783359512
164,221,4,-1.0970113190090218
286,245,3,-1.3883024890819622
653,452,4,-0.40114907939033095
216,605,1,1.0391239281925408
509,366,4,-1.3721196463001322
221,438,5,0.14906757519188973
347,138,4,-0.15840643766288065
206,129,5,1.5569748972111015
296,72,4,-0.46588045051765103
164,214,2,-1.0970113190090218
413,95,1,0.48890727361032016
30,190,3,1.3627807838291413
480,242,4,-0.6762574066814413
382,203,2,-0.2716863371356908
698,249,3,-0.48206329329948105
342,484,5,0.4565415880466601
614,101,4,1.8159003817203818
410,738,4,-1.0484627906635318
267,5,3,-0.8219029917179115
295,387,4,1.152403827665351
544,664,4,1.249500884356331
377,170,4,0.1328847324100597
399,258,3,0.21379894631920981
128,160,4,-0.6115260355541212
609,352,3,0.1976161035373798
257,256,4,1.200952356010841
203,21,4,-1.6148622880275825
376,551,3,-0.6438917211177813
347,17,5,-0.1907721232265407
581,81,3,-1.5986794452457525
614,608,4,1.8159003817203818
430,706,1,-0.23932065157203072
173,156,3,1.6217062683384216
301,360,3,-0.1907721232265407
507,131,4,1.4922435260837814
311,437,4,-0.6924402494632713
301,479,5,-0.1907721232265407
337,421,3,-0.8542686772815715
252,612,4,-0.7409887778087614
616,168,4,-1.3883024890819622
493,366,5,-1.6148622880275825
677,502,5,-0.09367506653556056
370,103,3,-0.6600745638996113
304,88,5,-0.6762574066814413
67,432,5,1.4922435260837814
235,48,3,0.21379894631920981
556,282,4,-1.161742690136342
503,297,5,-0.8542686772815715
629,331,3,1.4275121549564613
441,196,3,-0.6762574066814413
508,209,3,1.4598778405201214
701,42,3,-1.5177652313366023
480,103,3,-0.6762574066814413
657,394,1,-0.6115260355541212
109,387,5,-0.7248059350269314
275,235,5,-0.7409887778087614
161,48,5,1.0714896137562009
253,378,3,1.4275121549564613
119,678,5,1.136220984883521
96,22,3,-0.6438917211177813
558,304,1,0.06815336128273963
326,734,5,1.136220984883521
187,459,4,-0.02894369540824048
503,182,3,1.2818665699199912
572,669,5,0.9905753998470508
142,165,4,-0.7248059350269314
153,219,3,-1.0160971050998717
145,254,1,1.5084263688656114
224,520,5,-0.7248059350269314
330,583,5,0.8287469720287506
329,744,2,0.14906757519188973
295,0,3,0.8125641292469206
574,405,4,-0.8542686772815715
623,157,5,-0.8704515200634015
425,79,1,1.7673518533748918
526,559,3,0.9582097142833907
206,79,4,1.5569748972111015
626,297,3,-0.9190000484088916
617,272,5,-0.6277088783359512
426,196,4,-0.7733544633724214
564,5,3,-1.258839746827322
7,417,5,-1.0322799478817017
409,93,3,-0.6762574066814413
340,390,4,-0.1907721232265407
78,108,4,0.9582097142833907
531,252,4,-0.417331922172161
692,627,3,-0.5953431927722912
87,167,4,-1.291205432390982
263,155,4,-0.1907721232265407
142,76,4,-0.7248059350269314
82,178,3,0.6831013869922804
5,395,2,1.4922435260837814
97,314,5,-1.5339480741184324
340,77,5,-0.1907721232265407
2,155,4,1.103855299319861
452,374,3,1.249500884356331
182,32,4,-0.7086230922451013
12,643,4,-0.7409887778087614
428,482,3,-1.3397539607364721
574,87,5,-0.8542686772815715
378,88,5,-0.7248059350269314
480,709,4,-0.6762574066814413
376,160,3,-0.6438917211177813
235,462,4,0.21379894631920981
435,417,4,-0.7895373061542514
314,615,3,-0.449697607735821
341,271,3,-0.8219029917179115
652,254,4,-1.5824966024639224
3,113,4,-1.4530338602092823
110,611,5,0.1167018896282297
614,320,5,1.8159003817203818
609,112,2,0.32707884579201996
450,135,5,0.1328847324100597
224,290,2,-0.7248059350269314
223,302,4,-0.23932065157203072
374,398,4,-1.4853995457729423
665,229,4,-1.291205432390982
408,300,3,-0.6438917211177813
537,322,5,-0.14222359488105063
350,262,2,-0.09367506653556056
618,433,4,-0.7409887778087614
199,25,5,0.4565415880466601
216,42,5,1.0391239281925408
191,568,3,-0.6762574066814413
167,150,4,0.10051904684639967
86,85,3,-0.417331922172161
582,100,4,0.9420268715015607
25,649,4,-0.3364177082630109
259,184,4,-1.5824966024639224
390,178,5,-1.5986794452457525
510,285,5,1.152403827665351
257,464,5,0.2785303174465299
82,462,4,0.6831013869922804
450,448,3,0.1328847324100597
568,154,4,1.5084263688656114
288,151,4,-0.7409887778087614
620,151,3,-0.1907721232265407
403,421,4,0.4241759024830001
179,694,4,-0.5144289788631411
348,161,5,0.5698214875194703
403,711,3,0.4241759024830001
203,335,3,-1.0160971050998717
577,534,3,1.4598778405201214
191,208,3,-0.6762574066814413
513,156,4,-0.6115260355541212
513,410,4,-0.6115260355541212
50,265,4,-0.23932065157203072
231,168,4,1.4275121549564613
69,358,3,-1.4530338602092823
643,156,5,0.10051904684639967
7,111,4,-1.0322799478817017
131,190,5,-1.177925532918172
172,486,4,-0.5953431927722912
347,28,4,-0.1907721232265407
69,482,3,0.5698214875194703
544,224,5,-0.6277088783359512
640,518,5,1.4598778405201214
356,302,3,-0.7248059350269314
227,340,3,-1.177925532918172
671,251,4,1.5569748972111015
677,375,4,-0.17458928044471067
218,35,3,-0.7248059350269314
211,97,3,-1.5015823885547723
461,109,5,0.9582097142833907
524,588,5,0.18143326075554977
668,191,4,-0.5953431927722912
75,285,1,1.4922435260837814
490,580,4,-0.09367506653556056
574,157,5,-0.8542686772815715
330,178,5,0.8287469720287506
205,572,3,-0.6924402494632713
303,142,5,-1.3397539607364721
623,279,5,0.16525041797371975
377,101,4,0.14906757519188973
199,639,4,0.4565415880466601
346,182,4,-0.3687833938266709
73,88,2,0.16525041797371975
148,105,4,0.1328847324100597
425,649,4,1.7673518533748918
658,100,3,-0.6115260355541212
295,239,5,0.8125641292469206
507,77,2,1.4922435260837814
253,422,4,1.4275121549564613
128,398,4,-0.6115260355541212
614,703,2,1.8320832245022118
164,227,3,0.08433620406456965
498,185,4,1.6217062683384216
128,153,5,-0.6115260355541212
502,177,3,1.4922435260837814
697,202,5,-0.3687833938266709
46,103,2,1.184769513229011
628,215,4,0.4403587452648301
644,213,5,-0.8380858344997415
485,352,4,0.4241759024830001
658,242,3,-0.6115260355541212
474,671,2,1.4922435260837814
627,634,4,-0.4982461360813111
224,97,3,-0.7248059350269314
337,131,4,-0.8542686772815715
218,200,4,-0.7248059350269314
306,575,1,0.40799305970117006
4,394,2,0.0357876757190796
279,714,5,-0.5629775072086312
180,380,2,0.2947131602283599
158,143,4,1.5246092116474415
462,374,4,-1.323571117954642
203,459,4,-1.6148622880275825
253,86,4,1.4275121549564613
283,519,5,-0.5306118216449711
207,572,4,-0.7571716205905914
654,347,4,-0.7571716205905914
613,6,5,-0.5306118216449711
485,763,3,0.4241759024830001
195,135,4,-0.8219029917179115
205,559,3,0.48890727361032016
345,135,4,-0.8057201489360815
633,200,3,0.7154670725559404
153,47,3,-1.4692167029911123
618,149,4,-0.7409887778087614
314,234,2,-0.6924402494632713
329,88,3,0.14906757519188973
477,672,3,-0.4982461360813111
335,633,1,1.4598778405201214
2,309,3,1.103855299319861
153,649,2,-1.4368510174274522
592,298,5,-1.275022589609152
559,247,2,0.06815336128273963
477,469,2,-1.5824966024639224
104,250,4,0.8772955003742406
282,442,4,-0.6277088783359512
455,170,4,1.4275121549564613
242,486,4,-0.6600745638996113
57,56,5,-1.4692167029911123
631,588,2,1.5084263688656114
125,195,4,0.5698214875194703
199,3,5,0.4565415880466601
609,99,4,0.1976161035373798
674,130,4,-1.3721196463001322
381,41,3,-0.7571716205905914
583,540,5,-0.25550349435386077
1,241,5,1.0553067709743709
610,633,2,-1.0160971050998717
76,101,3,-1.161742690136342
643,47,5,0.10051904684639967
379,45,1,0.9905753998470508
135,20,4,0.019604832937249576
256,363,5,-1.307388275172812
109,244,5,-0.7248059350269314
674,425,1,-1.3721196463001322
